sup_tot,sup_cub,ambientes,dormitorios,expensas,precio,precio_moneda,ubicación,lat,lon,fecha,href,inm_tipo
40.0,40.0,2.0,1.0,5000.0,27000,$,"San Pedrito 168, Flores",-34.6328033,-58.468561300000005,2021-03-04T05:36:04.000Z,https://departamento.mercadolibre.com.ar/MLA-910497037-alquiler-2-ambientes-en-flores-_JM#position=39&search_layout=grid&type=item&tracking_id=301ace45-0bb2-4060-99e6-7150a2b7ee09,depto
40.0,40.0,2.0,1.0,5000.0,27000,$,"San Pedrito 168, Flores",-34.6328033,-58.468561300000005,2021-03-04T05:36:04.000Z,https://departamento.mercadolibre.com.ar/MLA-910497037-alquiler-2-ambientes-en-flores-_JM#position=39&search_layout=grid&type=item&tracking_id=301ace45-0bb2-4060-99e6-7150a2b7ee09,depto
40.0,40.0,2.0,1.0,4500.0,32000,$,"Pacheco 2200, Villa Urquiza",-34.5749506,-58.482827799999995,2021-07-27T21:01:47.000Z,https://departamento.mercadolibre.com.ar/MLA-931140606-departamento-2-ambientes-pacheco-2200-_JM#position=40&search_layout=grid&type=item&tracking_id=301ace45-0bb2-4060-99e6-7150a2b7ee09,depto
30.0,29.0,1.0,,3200.0,24000,$,"Drago Al 200, Villa Crespo",-34.6019067,-58.4366278,2021-09-02T16:24:43.000Z,https://departamento.mercadolibre.com.ar/MLA-1101091727-monoambiente-8-interno-balcon-frances-luminoso-drago-al-200-villa-crespo-_JM#position=42&search_layout=grid&type=item&tracking_id=301ace45-0bb2-4060-99e6-7150a2b7ee09,depto
42.0,42.0,2.0,1.0,4500.0,36000,$,"Rómulo Naón 2700, Coghlan",-34.5646633,-58.4750789,2021-05-13T21:21:16.000Z,https://departamento.mercadolibre.com.ar/MLA-920606100-departamento-en-alquiler-2-ambientes-coghlan-_JM#position=43&search_layout=grid&type=item&tracking_id=301ace45-0bb2-4060-99e6-7150a2b7ee09,depto
24.0,24.0,1.0,,3000.0,24000,$,"Borges  2400 12°, Palermo",-34.5819359,-58.4210167,2021-08-24T20:29:05.000Z,https://departamento.mercadolibre.com.ar/MLA-935721865-palermo-plaza-italia-1-amb-apto-profesional-24-m2-24000-_JM#position=44&search_layout=grid&type=item&tracking_id=301ace45-0bb2-4060-99e6-7150a2b7ee09,depto
35.0,35.0,1.0,,8000.0,21000,$,"San Martin Al 900. Entre Paraguay Y Alvear, Marcelo T. De, Retiro",-34.596365999999996,-58.3741636,2020-10-11T01:19:05.000Z,https://departamento.mercadolibre.com.ar/MLA-883409385-monoambiente-alquiler-retiro-luminoso-san-martin-900-luminos-_JM#position=45&search_layout=grid&type=item&tracking_id=301ace45-0bb2-4060-99e6-7150a2b7ee09,depto
24.0,24.0,1.0,,4290.0,21000,$,"Beruti 4400, Palermo",-34.5783164,-58.423018500000005,2021-08-19T03:17:47.000Z,https://departamento.mercadolibre.com.ar/MLA-934929837-monoambiente-luminosoubicacion-_JM#position=46&search_layout=grid&type=item&tracking_id=301ace45-0bb2-4060-99e6-7150a2b7ee09,depto
45.0,35.0,2.0,,,30000,$,"Riobamba 273, Congreso",-34.6045583,-58.39359079999999,2021-05-31T18:59:14.000Z,https://departamento.mercadolibre.com.ar/MLA-923232069-riobamba-273-8-c2-balcones-_JM#position=47&search_layout=grid&type=item&tracking_id=301ace45-0bb2-4060-99e6-7150a2b7ee09,depto
60.0,60.0,3.0,2.0,1.0,42000,$,"Larrazabal 1699, Mataderos",-34.6552287,-58.4983581,2021-09-16T13:27:03.000Z,https://departamento.mercadolibre.com.ar/MLA-1103587459-departamento-3-ambientes-muy-luminoso-dueno-sin-expensas-_JM#position=48&search_layout=grid&type=item&tracking_id=301ace45-0bb2-4060-99e6-7150a2b7ee09,depto
28.0,26.0,1.0,,5000.0,22000,$,"Tandil  2500 2°, Flores",-34.6349297,-58.461799600000006,2021-08-13T16:17:47.000Z,https://departamento.mercadolibre.com.ar/MLA-934219439-monoambiente-en-alquiler-_JM#position=1&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
23.0,23.0,1.0,,5000.0,20000,$,"Juncal Al 2500, Barrio Norte",-34.5907744,-58.4025637,2021-04-15T15:50:49.000Z,https://departamento.mercadolibre.com.ar/MLA-916358011-departamento-1-ambiente-barrio-norte-juncal-2500-y-anchorena-alquiler-_JM#position=2&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
105.0,105.0,3.0,2.0,16290.0,35000,$,"Maipu  Al 700, San Nicolás",-34.599470700000005,-58.37686310000001,2021-05-06T11:55:53.000Z,https://departamento.mercadolibre.com.ar/MLA-919394281-departamentooficina-de-105-m2-en-venta-san-niclas-microcentro-_JM#position=3&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
47.0,40.0,2.0,1.0,,75000,U$S,"Fernández 324, Villa Luro",-34.638061,-58.5039934,2021-08-17T18:19:43.000Z,https://departamento.mercadolibre.com.ar/MLA-934649200-a-estrenar-super-luminoso-aterrazado-_JM#position=4&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
,26.0,1.0,1.0,0.0,19000,$,Av Rivadavia Al 1300,-34.6087031,-58.38601800000001,2021-05-05T21:26:19.000Z,https://departamento.mercadolibre.com.ar/MLA-919318087-departamento-microcentro-_JM#position=5&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
76.0,61.0,2.0,1.0,3500.0,40000,$,"Virrey Liniers Al 1200, Boedo",-34.626006,-58.413425399999994,2021-07-20T21:11:01.000Z,https://departamento.mercadolibre.com.ar/MLA-930256486-ventaalquiler-2-ambientes-amplios-a-estrenar-en-boedo-con-balcones-al-frente-y-cochera-opcional-_JM#position=6&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
38.0,38.0,2.0,1.0,5000.0,22000,$,Av. Corrientes 900,-34.603643,-58.383777,2021-08-31T20:30:24.000Z,https://departamento.mercadolibre.com.ar/MLA-1100698014-av-corrientes-900-p5-2-amb-frente-apto-profesional-ideal-oficina-_JM#position=7&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
45.0,40.0,2.0,1.0,7900.0,50000,$,"Av. Cordoba  5700 5°, Palermo Hollywood",-34.586647,-58.4419708,2021-06-16T17:01:51.000Z,https://departamento.mercadolibre.com.ar/MLA-925850837-imperdible-2-amb-c-cochera-semi-nuevo-c-amenities-_JM#position=8&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
22.0,,1.0,,2900.0,24000,$,"Sarmiento Al 2200, Balvanera",-34.6101223,-58.405940599999994,2020-11-11T20:56:23.000Z,https://departamento.mercadolibre.com.ar/MLA-896787403-monoambiente-amoblado-y-equipado-cerca-del-subte-balvanera-_JM#position=9&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
50.0,50.0,3.0,2.0,5600.0,42000,$,"Olazabal, Av. 5217. Entre Bucarelli Y Andonaegui, Villa Urquiza",-34.577221,-58.4873971,2021-09-13T15:59:24.000Z,https://departamento.mercadolibre.com.ar/MLA-1103090669-alquiler-3-amb-lateral-luminoso-villa-urquiza-_JM#position=10&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
25.0,25.0,1.0,,4908.0,20000,$,"Talcahuano Al 900, Barrio Norte",-34.597626899999995,-58.3856346,2021-03-16T18:43:14.000Z,https://departamento.mercadolibre.com.ar/MLA-912122680-departamento-en-alquiler-1-ambiente-zona-barrio-norte-_JM#position=11&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
50.0,40.0,2.0,1.0,6059.0,45000,$,"Las Heras Al 3400 Entre Ruggieri Y Paunero, Barrio Norte",-34.582621,-58.4086074,2021-05-13T12:44:00.000Z,https://departamento.mercadolibre.com.ar/MLA-920505039-departamento-2-ambientes-alquiler-barrio-norte-_JM#position=12&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
43.0,40.0,2.0,1.0,5000.0,29000,$,"Rojas 61, Caballito",-34.6193883,-58.441258,2021-08-06T15:05:03.000Z,https://departamento.mercadolibre.com.ar/MLA-933082504-caballito-depto-40m-2-amb-con-balcon-cerrado-_JM#position=13&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
36.0,32.0,1.0,,5400.0,26000,$,"Granaderos Al 600, Flores",-34.620152399999995,-58.462516599999994,2021-09-09T13:51:43.000Z,https://departamento.mercadolibre.com.ar/MLA-1102420055-monoambiente-9-contrafrente-cbalcon-apto-granaderos-al-600-caballito-_JM#position=14&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
43.0,43.0,2.0,1.0,7050.0,27000,$,"Cochabamba  3200 6°, San Cristóbal",-34.6264076,-58.410308799999996,2021-04-30T14:04:38.000Z,https://departamento.mercadolibre.com.ar/MLA-918616081-excelente-semipiso-2-ambientes-al-frente-_JM#position=15&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
50.0,45.0,2.0,1.0,1.0,52000,$,"Av. Congreso 5000, Villa Urquiza",-34.5694655,-58.48925129999999,2021-09-01T18:12:39.000Z,https://departamento.mercadolibre.com.ar/MLA-1100872485-departamento-en-alquiler-de-1-dormitorio-c-cochera-en-villa-urquiza-_JM#position=16&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
33.0,33.0,2.0,1.0,7000.0,25100,$,"Gral. Las Av. Heras - (caba) 2371. Entre Laprida - (caba) Y Pueyrredon Av. - (caba), Recoleta",-34.5866929,-58.397855500000006,2021-06-25T20:52:09.000Z,https://departamento.mercadolibre.com.ar/MLA-927164310-departamento-las-heras-av-2371-_JM#position=17&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
40.0,40.0,2.0,,5900.0,24000,$,"Lavalle 2200, Balvanera",-34.6031133,-58.399458700000004,2021-09-15T13:35:03.000Z,https://departamento.mercadolibre.com.ar/MLA-1103399870-departamento-balvanera-_JM#position=18&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
50.0,50.0,2.0,1.0,3500.0,32500,$,"Segurola Al 1700, Floresta",-34.6197789,-58.4998687,2021-06-02T19:43:56.000Z,https://departamento.mercadolibre.com.ar/MLA-923623241-departamento-floresta-_JM#position=19&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
50.0,50.0,2.0,1.0,8500.0,38000,$,"Teodoro Garcia 2459, Belgrano",-34.570398499999996,-58.446431000000004,2021-09-28T18:29:55.000Z,https://departamento.mercadolibre.com.ar/MLA-1105685379-dueno-dpto-2-amb-luminoso-bano-compl-lavader-espcoche-_JM#position=20&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
29.0,29.0,1.0,,6000.0,25000,$,"Directorio Av. Al 1200, Caballito",-34.629658899999995,-58.44585279999999,2021-08-27T14:50:40.000Z,https://departamento.mercadolibre.com.ar/MLA-1100122193-departamento-en-caballito-_JM#position=21&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
27.0,27.0,1.0,,4500.0,23000,$,"Eleodoro Lobos  200 7°, Caballito",-34.614059499999996,-58.435596499999996,2021-08-18T15:14:29.000Z,https://departamento.mercadolibre.com.ar/MLA-934812685-monoambiente-en-alquiler-excelente-zona-_JM#position=22&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
,43.0,2.0,1.0,2000.0,19000,$,"Olavarria 589 Dto 7, La Boca",-34.6344961,-58.363133700000006,2021-09-10T00:40:44.000Z,https://departamento.mercadolibre.com.ar/MLA-1102575913-departamento-boca-_JM#position=23&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
38.0,37.0,2.0,1.0,5660.0,24000,$,"Laprida 1100, Barrio Norte",-34.5961756,-58.408624399999994,2021-06-08T18:32:18.000Z,https://departamento.mercadolibre.com.ar/MLA-924520461-alquiler-departamento-2-ambientes-laprida-barrio-norte-_JM#position=24&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
76.0,64.0,3.0,2.0,12747.0,52000,$,"Boyaca, Avda. Al 300. Entre Av. Avellanda  Y Bogota, Flores",-34.6228557,-58.459500600000005,2021-08-03T14:16:26.000Z,https://departamento.mercadolibre.com.ar/MLA-932541744-departamento-en-alquiler-en-flores-_JM#position=25&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
38.0,38.0,2.0,1.0,7000.0,27000,$,"Charcas 3500, Palermo",-34.59016079999999,-58.4148681,2021-06-04T14:33:00.000Z,https://departamento.mercadolibre.com.ar/MLA-923899036-reservado-no-disponible-2-amb-cfte-charcas-y-salguero-_JM#position=26&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
54.0,54.0,2.0,1.0,9500.0,35000,$,"Marmol 755, Almagro",-34.6223826,-58.42512979999999,2021-05-20T18:40:11.000Z,https://departamento.mercadolibre.com.ar/MLA-921700012-2-amb-luminosoc-espacio-guarda-coche-y-baulera-_JM#position=27&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
65.0,65.0,3.0,1.0,16000.0,43000,$,"Peña Al 2500, Barrio Norte",-34.588501799999996,-58.4007004,2021-07-27T17:00:23.000Z,https://departamento.mercadolibre.com.ar/MLA-931078027-departamento-barrio-norte-edificio-antiguo-estilo-frances-3-ambientes-_JM#position=28&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
25.0,25.0,1.0,1.0,0.0,45000,$,"Casa Campus Congreso Mitre - Monoambiente Amoblado - Precio Final (todo Incluído), Congreso",-34.6082249,-58.3923265,2021-07-15T19:26:00.000Z,https://departamento.mercadolibre.com.ar/MLA-929621299-monoambiente-amoblado-en-congreso-_JM#position=29&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
41.0,40.0,2.0,1.0,8000.0,25000,$,"Del Libertador, Avda. Al 1100. Entre Ayacucho Y Ortiz, Roberto, Pte., Recoleta",-34.5860005,-58.3880289,2021-08-12T06:24:51.000Z,https://departamento.mercadolibre.com.ar/MLA-933911638-2-ambientes-apto-profesional-recoleta--_JM#position=30&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
39.0,37.0,2.0,1.0,,39999,$,"Cabildo 4900, Núñez",-34.540005,-58.475362600000004,2021-09-05T17:42:27.000Z,https://departamento.mercadolibre.com.ar/MLA-1101728367-alquiler-depto-2-ambientes-frente-nunez-dueno-directo-bajas-_JM#position=31&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
45.0,45.0,2.0,1.0,10000.0,35000,$,"Santos Dumont Al 2400, Belgrano, Belgrano",-34.573995399999994,-58.4391183,2021-07-07T20:37:32.000Z,https://departamento.mercadolibre.com.ar/MLA-928612368-excelente-departamento-al-contrafrente-con-cochera-excelente-ubicacion-_JM#position=32&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
42.0,38.0,2.0,1.0,10000.0,37000,$,"Camargo Al 600, Villa Crespo",-34.599196899999995,-58.4413775,2021-08-19T14:04:17.000Z,https://departamento.mercadolibre.com.ar/MLA-934978715-departamento-villa-crespo-_JM#position=33&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
32.0,32.0,2.0,1.0,4900.0,30000,$,"Guemes 3300, Barrio Norte",-34.5905216,-58.411100899999994,2021-04-16T13:27:14.000Z,https://departamento.mercadolibre.com.ar/MLA-916535393-2-amb-av-cnel-diaz-y-guemes-a-metros-shopping-alto-palermo-_JM#position=34&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
65.0,60.0,3.0,2.0,19000.0,90000,$,"Beruti 3465, Palermo Chico",-34.5860841,-58.411081599999996,2021-06-24T11:51:29.000Z,https://departamento.mercadolibre.com.ar/MLA-926886714-depto-3-ambientes-alquiler-palermo-_JM#position=35&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
23.0,23.0,1.0,1.0,0.0,25000,$,"Avenida Chiclana Al 3000, Boedo",-34.629862100000004,-58.4061086,2021-05-10T15:43:18.000Z,https://departamento.mercadolibre.com.ar/MLA-920010114-monoambiente-a-estrenar-bajas-expensas-sobre-avenida-_JM#position=36&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
25.0,20.0,1.0,,3000.0,21000,$,"Galicia Al 500, Caballito",-34.604305700000005,-58.4492377,2021-08-07T16:06:37.000Z,https://departamento.mercadolibre.com.ar/MLA-933228967-departamento-cid-campeador-_JM#position=37&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
64.0,59.0,3.0,2.0,5827.0,36000,$,"Hipólito Yrigoyen Al 2900 Entre Catamarca Y La Rioja, Once",-34.6114471,-58.4078458,2021-07-06T20:07:14.000Z,https://departamento.mercadolibre.com.ar/MLA-928518190-departamento-3-ambientes-en-venta-yo-alquiler-once-_JM#position=38&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
50.0,47.0,3.0,2.0,9000.0,35000,$,"Pehuajo 908, Floresta",-34.6256948,-58.488149899999996,2021-08-26T20:00:36.000Z,https://departamento.mercadolibre.com.ar/MLA-1100071287-departamento-de-tres-ambientes-con-balcon-_JM#position=39&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
29.0,29.0,1.0,,4933.0,15500,$,Esmeralda Al 600,-34.60086389999999,-58.3781096,2021-09-01T14:38:51.000Z,https://departamento.mercadolibre.com.ar/MLA-1100806871-esmeralda-al-600-excelente-apto-prof-impec-tsol-centro-capital-federal-_JM#position=40&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
35.0,35.0,2.0,1.0,2900.0,27000,$,"Balcarce 1050, San Telmo",-34.6199113,-58.369978700000004,2021-09-07T20:32:13.000Z,https://departamento.mercadolibre.com.ar/MLA-1102161102--reservado-2-amb-balcarce-y-carlos-calvo-san-telmo-_JM#position=41&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
42.0,45.0,2.0,1.0,8000.0,30000,$,"Amenabar 1600, Belgrano",-34.5675917,-58.4547762,2021-09-21T01:08:51.000Z,https://departamento.mercadolibre.com.ar/MLA-1104191293-depto-2-amb-muy-buen-estado-aa-balcon-al-frente-lavadero-_JM#position=42&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
42.0,42.0,1.0,,11200.0,45000,$,"Quartier Madero Urbano, Puerto Madero",-34.616491100000005,-58.36744029999999,2021-08-24T13:58:02.000Z,https://departamento.mercadolibre.com.ar/MLA-935644180-alquiler-monoambiente-piso-alto-quartier-madero-urbano-_JM#position=43&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
50.0,50.0,3.0,2.0,11000.0,45000,$,"Habana 4300, Villa Devoto",-34.6000169,-58.5169447,2021-09-06T16:12:21.000Z,https://departamento.mercadolibre.com.ar/MLA-1101843415-departamento-villa-devoto-_JM#position=44&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
40.0,40.0,2.0,1.0,,25000,$,"Alberdi 1686, Caballito",-34.6279104,-58.45251460000001,2021-09-03T21:30:20.000Z,https://departamento.mercadolibre.com.ar/MLA-1101378208-dpto-2-ambientes-40m2-aprox-muy-buen-estado-excelente-ubic-_JM#position=45&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
43.0,40.0,2.0,1.0,6300.0,40000,$,"Manuel Artigas Al 5100, Villa Luro",-34.6440388,-58.4964503,2021-02-20T19:32:03.000Z,https://departamento.mercadolibre.com.ar/MLA-909024909-excelente-oportunidad-departamento-en-villa-luro-_JM#position=46&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
60.0,55.0,3.0,2.0,10000.0,40000,$,"Carrasco Al 80, Floresta",-34.63132279999999,-58.492581799999996,2021-08-13T21:55:49.000Z,https://departamento.mercadolibre.com.ar/MLA-934279904-carrasco-al-0-floresta-cap-fed-3-amb-al-fte-balcon-excelente-estado-y-luminosidad-_JM#position=47&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
45.0,45.0,2.0,1.0,9500.0,39000,$,"Del Barco Centenera 386, Caballito",-34.6235957,-58.4406531,2021-09-01T13:26:44.000Z,https://departamento.mercadolibre.com.ar/MLA-1100795327-alquiler-departamento-2-ambientes-_JM#position=48&search_layout=grid&type=item&tracking_id=bef6ccb4-f218-45a1-8cf8-c7f088a87f2d,depto
140.0,120.0,4.0,3.0,6000.0,95000,$,"Cervantes 1800. Entre Alvarez Jonte, Villa Devoto",-34.622698299999996,-58.508047700000006,2021-07-06T21:04:49.000Z,https://departamento.mercadolibre.com.ar/MLA-928529064-alquiler-piso-4-ambientes-balcon-terrazacochera-versalles-_JM#position=1&search_layout=grid&type=item&tracking_id=c229d257-04d3-4795-bcd6-ef9c9ed668b2,depto
22.0,22.0,1.0,,13000.0,20000,$,Corrientes Al 800,-34.603847200000004,-58.37839770000001,2021-08-11T22:24:01.000Z,https://departamento.mercadolibre.com.ar/MLA-933869760-departamento-microcentro-_JM#position=2&search_layout=grid&type=item&tracking_id=c229d257-04d3-4795-bcd6-ef9c9ed668b2,depto
38.0,38.0,2.0,1.0,7500.0,32000,$,"B De Irigoyen 1465, Recoleta",-34.5981191,-58.3877799,2021-09-23T16:50:32.000Z,https://departamento.mercadolibre.com.ar/MLA-1104752369-2-ambientes-en-alquiler-apto-profesional-buena-luz-_JM#position=3&search_layout=grid&type=item&tracking_id=c229d257-04d3-4795-bcd6-ef9c9ed668b2,depto
37.0,34.0,2.0,1.0,6500.0,25000,$,"Av. Belgrano Al 2700, Balvanera",-34.614572700000004,-58.40407729999999,2021-04-09T21:46:37.000Z,https://departamento.mercadolibre.com.ar/MLA-915462224-departamento-balvanera-_JM#position=4&search_layout=grid&type=item&tracking_id=c229d257-04d3-4795-bcd6-ef9c9ed668b2,depto
29.0,28.0,1.0,,4900.0,21000,$,"Pellegrini 800, Barrio Norte",-34.5991815,-58.38134010000001,2021-07-12T23:24:02.000Z,https://departamento.mercadolibre.com.ar/MLA-929183288-1-amb-cfte-cocina-y-bno-cto-muy-lum-pellegrini-800-c-a-b-a-_JM#position=5&search_layout=grid&type=item&tracking_id=c229d257-04d3-4795-bcd6-ef9c9ed668b2,depto
110.0,100.0,4.0,3.0,30000.0,80000,$,"Pacheco Al 2800, Villa Urquiza",-34.569615399999996,-58.486847999999995,2021-08-20T20:11:47.000Z,https://departamento.mercadolibre.com.ar/MLA-935241288-piso-4-amb-ccochera-villa-urquiza-_JM#position=6&search_layout=grid&type=item&tracking_id=c229d257-04d3-4795-bcd6-ef9c9ed668b2,depto
35.0,35.0,2.0,1.0,6000.0,27000,$,"Bauness Al 2100, Villa Urquiza",-34.5770886,-58.485554799999996,2021-08-02T19:29:19.000Z,https://departamento.mercadolibre.com.ar/MLA-932464251-2-ambientes-muy-luminoso-y-bien-ubicado-villa-urquiza-_JM#position=7&search_layout=grid&type=item&tracking_id=c229d257-04d3-4795-bcd6-ef9c9ed668b2,depto
